Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Saudi Arabia,SAU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,595.3590376,701.6088825,869.8640778,1096.397797,3550.071868,4397.297805,5919.270238,6418.390373,6751.369947,6167.958597,9834.93284,11733.87977,11038.047,9121.858097,7958.331709,7509.668455,5830.915195,5392.039776,5412.562625,5530.526765,5935.969693,6473.01224,6661.96222,6303.703211,6101.028326,6343.878231,6611.060866,6885.513367,6118.643288,6670.584445,7202.424915,7035.463586,7162.033931,7593.7397,8574.709687,10512.4788,11782.90532,12891.18451,15293.82699,13375.00327,15762.79865,18575.20644,19686.00677,19404.08233,19359.99345,16907.78121,16358.02942,16851.91409,,
Sudan,SDN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.131125,1538.141953,1004.715331,1746.489282,2043.862457,1942.133874,2479.861631,764.3608071,
Senegal,SEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,279.7049718,328.3382373,360.87343,389.3253588,509.3301747,513.5716193,510.4923248,556.7681039,682.7872623,716.5038998,628.3389632,607.7316361,530.9587435,501.3860062,538.5137246,745.2747753,868.338353,829.2176318,790.8623568,896.1779769,849.1010219,885.8548923,798.5103955,522.196295,633.6902207,641.0291585,568.5978052,598.4509888,594.8333461,528.2100958,543.2120585,577.2112288,728.6458151,834.9762677,882.8625414,924.1746398,1089.075919,1264.560527,1165.606344,1134.644425,1196.414538,1151.222956,1190.596826,1208.07893,1044.91476,1074.601014,1159.199185,,
Singapore,SGP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,995.9776924,1166.984739,1517.499906,2066.700056,2260.020315,2432.799268,2473.97367,2790.550424,3405.00572,4050.804281,4539.433692,4933.928882,5523.93008,6171.373884,5970.513231,5662.790984,6102.169601,7414.526644,8787.770569,10075.10005,12256.89668,13824.68228,15337.03084,18734.84449,21982.04261,22856.60519,23609.89413,19011.34156,18782.9276,20317.99713,18034.15325,17942.36094,18957.85725,21320.88783,23518.8126,27772.86839,32733.47302,32315.54814,30934.0075,40099.66612,44990.33074,45322.02004,46752.70187,47764.62917,45101.76643,44362.58023,47165.78751,,
Solomon Islands,SLB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,420.4259845,452.6767009,473.3116007,424.5217262,582.0931533,507.6782536,431.4957786,505.7851447,637.8237927,666.2463942,593.9390084,645.5531795,672.6864063,644.473309,694.5802343,719.52039,716.106229,1311.094276,1053.020646,1053.023884,946.5569472,845.7064003,690.2323122,631.9342719,702.6730791,735.3816671,766.5592721,704.377113,690.6213977,587.7942652,612.9461212,759.4089131,1103.993435,1304.025889,1268.1739,1328.521678,1379.254077,1337.389172,,
Sierra Leone,SLE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,260.1487523,260.5695123,293.8376916,220.9684231,244.3640325,189.2120907,86.72532759,135.9709097,203.2576925,172.8671857,103.3918283,134.0189165,109.3473741,140.8968023,154.041488,148.5579337,168.545704,151.3791024,105.5368544,117.2292524,108.0250075,193.1839413,212.2632096,213.708252,217.5653872,242.9610735,273.5980472,320.9186442,375.0586184,359.7840993,346.3542118,374.7678116,488.616517,569.0393867,574.2100044,496.1515517,354.1173926,407.6056021,,
El Salvador,SLV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,294.6735651,306.2576313,340.7325146,380.3377986,419.491807,518.9911182,640.3275577,659.660706,720.2147017,719.6814747,677.0641401,647.1087516,666.869878,689.9447054,712.3350996,697.4538298,722.4423202,756.7167151,780.1678717,840.1342117,903.1387271,998.7092298,1142.802766,1302.914995,1497.874806,1590.942069,1670.463084,1772.481473,1790.397709,1859.884271,1915.92605,1958.175233,2023.145422,2075.356023,2215.643146,2406.072874,2538.176071,2672.836977,2567.809182,2684.767313,2950.62509,3002.292644,3047.933141,3106.686975,3150.458192,3190.538061,3240.716432,,
San Marino,SMR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3433.854928,4455.394083,5431.839301,4779.626608,4408.770166,5235.83329,4549.403839,5062.456633,4956.827562,4139.049251,4228.556737,4543.975109,,
Sub-Saharan Africa (excluding high income),SSA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,170.5555018,188.4138824,234.9502443,291.0084803,313.0637731,333.784258,342.758814,373.3780371,412.1177879,540.0780094,859.5107189,764.4140164,623.8080813,541.7761741,486.7143825,479.1140564,523.2905327,544.8872562,527.0734502,516.9957359,533.4888101,509.7028208,458.4805724,439.6417637,494.3349482,500.5528526,511.5195457,490.9930753,483.5170059,476.9167538,450.6646882,480.3656943,581.8470868,698.7246337,788.1338062,911.271043,1002.367482,1054.788308,1037.127038,1183.920424,1270.914219,1315.809959,1352.180301,1443.854316,1330.333122,1200.464382,1233.923992,,
South Sudan,SSD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,170.7368043,188.614259,235.2006153,291.3190703,313.3981585,334.1412345,343.1258274,373.7792983,412.562079,540.6620006,860.4424236,765.2454188,624.4894609,542.3698231,487.2491877,479.6420801,523.8661914,545.4886279,527.6568232,517.5696017,534.0360092,510.3736669,459.2106773,440.3860891,495.0554656,501.2426229,512.3101754,491.8265094,484.3443095,477.6921977,451.4225176,481.1251381,582.6281074,699.7186272,789.2082873,912.4379173,1003.416987,1055.640426,1037.902793,1184.741867,1271.797703,1316.664853,1353.222558,1444.835262,1331.311804,1201.425306,1234.875912,,
Small states,SST,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1631.749498,1876.251735,2009.624499,1873.476637,1735.010271,1649.809705,1630.386557,1719.033267,1888.01453,1866.161209,2069.064102,2214.889767,2304.351859,2291.879484,2362.60135,2664.969492,2753.052331,2917.773915,2905.836704,2965.950001,3102.50801,3267.989138,3436.051431,4027.860935,4611.550008,5147.300727,6002.633915,7035.371202,8293.20995,7045.676163,7819.212359,9102.323036,9499.917126,9953.20212,10231.91156,9258.238588,9058.253423,9620.876417,,
Sao Tome and Principe,STP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.7592435,444.7439511,533.6838609,574.8348256,684.6076419,747.8293914,773.7277051,918.5679377,846.574964,855.8350757,909.1887567,763.4958107,891.1082279,1009.668503,777.5098189,770.5880389,738.9002463,,
Suriname,SUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1885.912383,2198.945502,2253.26732,2117.791511,2080.192566,2039.152507,2068.134227,2210.314931,2610.136926,1154.585162,780.6909741,890.3749553,773.4311866,803.099607,1179.861619,1374.405722,1641.343508,1697.215812,2055.291179,1539.981206,1525.9665,1192.841293,1785.686739,2107.811294,2351.935234,2837.917943,4148.067169,4696.696098,5291.387734,5979.600948,5592.949123,4548.192775,5252.903793,6007.105954,6435.296773,6266.916697,3271.132616,2494.020253,,
Slovak Republic,SVK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3751.288591,4063.567848,3999.416862,4320.516039,4335.842277,4166.509229,4441.876371,5047.865269,6352.946459,7990.30173,8936.339576,10191.47254,12678.07925,14943.82426,13082.05511,12941.0027,13890.81192,13424.10919,14230.30025,14531.5143,12511.69478,12940.10615,13785.4743,,
Slovenia,SVN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8920.133594,8900.060248,8584.752196,9127.037472,9413.665455,8256.191794,8507.688885,9574.963274,12052.65347,13887.36205,14687.25913,15951.84434,19181.34545,22017.57786,19487.96931,18452.07314,19626.6507,17391.05935,18064.11477,18954.98823,15925.29139,16688.05651,18407.23839,,
Sweden,SWE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,4162.642501,4509.566143,5296.747587,6414.074482,7051.960398,8850.967045,9469.842196,9861.25361,10880.886,12726.76429,14672.54796,13238.19839,11624.51219,10541.50377,10994.98518,11479.41465,15229.53821,18601.61068,20801.58856,21715.4024,25638.03112,26593.27747,26900.17967,19764.70444,21579.25836,25386.25138,27561.10177,25249.597,25558.23985,25900.64251,24789.15109,22671.06197,24909.68706,31795.67179,36115.35933,36975.19344,40373.92445,46692.87311,48736.35509,39276.82068,44707.62471,50888.76539,48819.84993,51587.76632,50568.00608,43167.11113,43722.9401,45159.05871,,
Eswatini,SWZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.92879,1265.971172,1380.179529,1375.910924,1340.358711,1663.198347,1596.894564,1679.240743,1443.12423,1436.107409,1528.693569,1411.236907,1205.409592,1817.565489,2344.82814,2858.233499,2779.331598,2916.474704,2700.709399,2850.030312,3399.712515,3871.08241,3829.291377,3648.452529,3449.906715,3171.235682,2939.644809,3326.400746,,
Sint Maarten (Dutch part),SXM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4669.608004,4573.331904,5495.216482,5863.297246,5935.387232,5901.930467,5748.639612,6594.149927,6929.031888,6914.931378,6619.070741,6602.352082,6627.732996,7178.221356,9336.521432,10346.38871,11376.07588,10697.07979,9060.846712,8530.564994,9148.702691,10297.11385,10211.74128,12270.14458,11855.06036,11756.08852,11565.91232,11667.02736,,
Syrian Arab Republic,SYR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,324.2548598,377.6756538,435.9860734,440.8181628,663.2253259,834.3654784,872.6973803,843.5371087,998.6885994,969.1685036,1261.342099,1497.727741,1550.697023,1610.085752,1545.119882,1419.90817,1135.331985,872.0813,785.8486701,609.5619337,693.7521318,779.9907286,771.6811549,774.0021769,535.9094089,587.1566006,676.2699479,688.989522,791.5971795,746.2765009,818.4217761,940.2587171,916.5219839,890.3836944,1093.466613,1172.614336,1324.05811,1602.962652,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,206.6767044,168.6966372,158.8315903,157.5604622,171.0028251,189.2103833,189.8669063,200.45003,248.2588334,233.5626269,273.4829447,289.2867599,281.97431,205.2101909,162.9709293,193.056304,205.7623026,190.0614449,208.9656593,177.4527994,151.1871341,179.459734,190.2053222,206.3433249,228.9779794,353.8688276,380.404893,461.7249951,511.0639056,609.0710736,670.4529455,708.383556,715.9332114,741.2047746,779.0003247,628.4260482,570.0351117,508.1824922,,
East Asia & Pacific (IDA & IBRD countries),TEA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,103.6933747,108.0180918,119.5455194,146.0927833,156.1986678,170.3970578,168.0482049,189.9730739,180.1047184,192.0891534,216.7753393,232.0194577,246.0752147,255.515663,273.8861003,296.3444145,289.7659056,271.8129591,309.5536159,337.2465858,351.6543824,383.74223,426.3187754,461.4620789,549.7496683,662.7332907,746.9446844,764.5086443,683.5694124,743.2186447,802.6136354,832.7501513,924.864587,1032.68913,1166.719434,1322.203914,1575.840962,1964.26431,2402.663221,2651.351413,3112.598795,3666.945287,4148.539133,4503.819674,4835.017948,5036.203892,5131.249041,5445.1087,,
Europe & Central Asia (IDA & IBRD countries),TEC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355.904767,1373.813191,1234.631303,1410.381796,1569.120888,1653.060494,1675.436541,1497.723981,1637.847474,1643.45241,1862.524155,2284.784689,2970.197065,3737.243286,4494.685604,5849.148282,7169.992506,5659.190643,6640.670546,7966.708528,8285.504915,8777.093373,8275.899545,6499.595946,6206.731609,6835.95038,,
Togo,TGO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,116.8483232,131.0028673,149.6427984,195.6429652,214.9943703,218.0729875,240.758874,267.6783153,281.5729883,340.5746392,269.6021645,210.4553763,192.8547072,177.8743616,189.2221074,259.8319212,300.6978605,325.416949,313.099089,371.228548,354.484297,369.7648336,255.7758403,187.0359223,245.2278023,280.4864211,281.2973931,288.1537383,285.9989473,261.3270575,254.1200175,285.8049482,336.7304308,362.6929976,357.6049311,372.1954682,394.2573771,446.2710305,434.5149233,433.6858413,473.3914605,391.46981,460.579968,495.6241691,459.9500571,468.0605972,511.7193591,,
Thailand,THA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,176.7154813,188.7092585,243.8239401,304.3016482,320.9152157,356.6106924,404.78407,482.0132984,532.1337404,607.8824411,639.9351467,656.6756289,709.0884416,720.0236413,649.6159645,701.6513952,812.2933144,980.9005427,1136.257036,1302.564734,1480.132775,1653.034412,1904.627397,2128.877829,2417.492863,2538.297097,1998.566236,1417.409628,1608.715701,1585.153573,1469.989788,1658.608895,1859.517236,2103.991274,2274.699758,2673.468734,3177.12251,3425.589865,3322.445945,4000.155715,4364.812004,4494.163775,4622.312996,4492.908849,4443.875511,4578.153438,4967.844265,,
Tajikistan,TJK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.9352143,254.1166468,340.8887153,468.1079032,637.69508,611.7733769,780.0753381,896.1628069,1048.719248,1151.546838,1207.663039,981.3626669,817.217852,792.9677539,,
Turkmenistan,TKM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.6018319,368.7733939,224.2486065,259.9410664,411.5427663,582.6593749,695.7964459,717.2432029,867.7255864,1127.596249,2056.942733,2940.476681,3029.296149,3506.208335,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,523.1112625,575.2908924,628.1316525,809.9701822,1013.817779,1035.299401,1117.764062,1209.253315,1328.194643,1502.832001,1759.739289,2003.237046,1787.389433,1483.617584,1462.703828,1492.599975,1493.573138,1543.411584,1719.571739,1925.273157,2153.736349,2705.380861,2520.697236,2875.36943,3213.924726,3368.251966,3575.812018,3853.105241,3810.734231,3321.343269,3603.181996,3469.691388,3008.724051,2996.288084,3373.037445,4017.37566,4682.558627,5524.619529,6379.842086,6032.649433,7386.954761,8246.827807,8286.866828,8448.207439,8559.115594,7312.685346,7048.367551,7698.392301,,
Timor-Leste,TLS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.2942773,262.7168498,,,61.40960074,532.8559687,823.5767118,1253.884503,1650.649736,1481.081516,1541.733859,1037.63323,1130.589716,1131.892898,1299.561109,,
Middle East & North Africa (IDA & IBRD countries),TMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.7164403,889.9992299,1025.835759,1143.989398,1171.490092,1227.787246,1218.772991,1202.118227,1282.586027,1270.963737,1384.538135,1559.935916,1756.363438,2008.51588,2506.579687,2996.949045,2997.107788,3381.209221,3718.977788,3975.243554,3681.605711,3588.072816,3307.472494,3301.05452,3095.73398,,
Tonga,TON,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,663.874874,656.0181141,627.3291004,664.4061052,624.2078561,715.6638587,843.2395014,1129.500584,1089.212265,1140.050763,1319.2026,1354.744858,1364.551292,1964.955907,1970.753851,2142.346736,2069.813602,1859.943069,1876.953152,1882.809668,1675.234123,1727.244723,1885.956259,2124.646551,2382.325065,2707.156373,2757.732609,3171.513152,2894.880072,3346.562594,3833.294349,4320.979425,4156.936454,4046.758213,3984.82886,3637.791173,3890.010057,,
South Asia (IDA & IBRD),TSA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,107.1073195,113.062049,114.1485135,126.877696,149.4739849,154.5941792,147.1381413,165.7659666,185.4581766,202.7701717,240.4327363,248.0659373,247.9168608,257.1539287,249.4349837,262.4653838,271.7737829,295.7327226,309.9892748,304.567891,319.8192598,277.3866945,287.9664866,278.9964392,310.7591521,337.4557255,361.5356025,372.1947018,372.1229992,390.8093394,395.2439962,398.3476696,411.0614543,473.2627115,539.3145528,605.0966735,682.7629799,842.6641038,834.9353091,920.7173934,1108.133171,1205.543283,1207.136248,1219.890015,1327.648833,1380.711399,1468.437004,1624.199377,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,170.7368043,188.614259,235.2006153,291.3190703,313.3981585,334.1412345,343.1258274,373.7792983,412.562079,540.6620006,860.4424236,765.2454188,624.4894609,542.3698231,487.2491877,479.6420801,523.8661914,545.4886279,527.6568232,517.5696017,534.0360092,510.3736669,459.2106773,440.3860891,495.0554656,501.2426229,512.3101754,491.8265094,484.3443095,477.6921977,451.4225176,481.1251381,582.6281074,699.7186272,789.2082873,912.4379173,1003.416987,1055.640426,1037.902793,1184.741867,1271.797703,1316.664853,1353.222558,1444.835262,1331.311804,1201.425306,1234.875912,,
Trinidad and Tobago,TTO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,700.3806766,750.4321823,879.9499532,1050.11608,1153.470545,1661.65687,1584.753763,2075.104529,2519.983767,2540.013429,3589.090675,4318.480429,6107.173999,5414.381938,5090.603835,4673.154294,3083.958656,2885.982334,2718.143283,2339.961857,2742.227198,3005.100498,3048.636067,2648.277024,2878.486605,3132.901242,3196.793535,3375.981608,3770.738866,4038.993025,4536.14608,5208.332428,5266.765856,6294.260118,7920.519876,8706.899648,9505.599521,11710.86806,15608.04353,10392.14717,12174.53984,11936.52568,12659.33736,13779.40126,14565.06504,14724.31956,13632.26815,12658.18962,,
Tunisia,TUN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,252.0937867,291.5060056,380.2640368,445.9062346,549.4435552,657.2864552,666.7730456,720.8201048,832.861118,926.9542002,1095.973097,1044.055342,987.8832702,979.8348867,926.5275231,907.6161921,966.8600009,1007.44962,1043.339422,1017.870517,1242.440338,1270.332291,1353.296817,1229.417553,1311.023009,1508.654538,1603.661756,1710.149757,1796.709263,1870.201025,1713.845017,1785.454885,1846.672679,2199.98702,2471.238159,2467.594787,2611.439494,2846.80346,3124.143636,3104.878797,3150.684161,3192.545604,3117.784323,3155.600333,3283.740678,2979.902585,2844.954911,2641.847716,,
Turkey,TUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,418.6823675,388.4390955,476.2916692,588.1488673,790.1540875,969.5744211,1087.736609,1217.19678,1318.917483,1757.334146,1311.996302,1319.862849,1171.486984,1093.805547,1038.563214,1142.339327,1261.137357,1398.849655,1416.428866,1673.319507,2336.891524,2275.762872,2381.416404,2671.486783,1852.43685,2403.789603,2558.894586,2637.012792,3769.914535,3395.271849,3591.5088,2479.934384,3004.056569,3933.742523,5076.772152,6266.758745,6804.254742,8198.819565,9081.516068,7450.690776,8954.726933,9573.265339,9883.280155,10611.0018,10206.04028,9199.814731,9032.768953,8651.985928,,
Tuvalu,TUV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.7587488,174.2340134,162.9061167,184.3448294,162.9847752,147.0187036,137.9620935,157.9061874,193.6842519,222.4896537,346.6494155,353.8028091,360.9450218,350.4190165,362.8682321,379.8840921,404.5474244,429.9516655,433.8741634,487.6003217,604.5309421,610.7076645,647.0065904,677.5496315,720.2806572,808.6366146,873.5426807,792.0985269,801.6589953,818.0284678,848.1282391,
Uganda,UGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,48.9534931,59.23588042,102.5483511,119.3711432,209.6651249,203.4927709,210.8981587,344.8100633,344.3251587,260.3450473,189.8715591,132.397419,101.3121275,123.0313164,151.7618162,211.7966123,217.8628117,225.6630238,231.144965,215.0985791,212.4811065,190.1695169,192.8169329,173.2595708,227.0039917,252.2918482,272.325643,315.1360755,345.2057582,444.6429642,487.9429161,458.0317702,492.0716952,504.5488844,541.5140969,508.2375998,416.51745,427.884683,,
Ukraine,UKR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.518402,686.7532936,786.8245347,659.3013997,493.8045137,497.143313,618.6948954,701.4419508,833.6257853,1104.364438,1507.776835,1898.120264,2558.417412,3290.405676,2052.707479,2424.197614,2909.091298,3226.53861,3352.424089,2632.295067,1819.242527,1859.47216,2235.817386,2619.904878,
Upper middle income,UMC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,208.6731153,223.7406669,249.3105486,316.1779635,377.6810579,408.9138722,429.4269457,473.0115968,490.8699005,566.7690648,635.3739143,695.1376362,669.1448174,640.183809,660.7754263,688.7953277,714.622452,698.1233793,755.2806363,822.786404,937.3611293,1077.785295,1069.663161,1158.824699,1252.424041,1386.648819,1507.825475,1600.01169,1578.76085,1475.610975,1602.533192,1608.296211,1605.009224,1774.169378,2093.943517,2479.081931,2930.590742,3632.984475,4329.319496,4225.413711,5016.934904,5840.351106,6264.6017,6583.95302,6770.774718,6335.04168,6261.722825,6751.784333,,
Uruguay,URY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,925.1965614,716.1089016,1216.220775,1334.406855,1130.586875,1173.600143,1317.199927,1563.488865,2283.54579,3085.000608,3456.939804,2820.220662,1492.073716,1383.868753,1332.116668,1684.647529,2117.281603,2352.300231,2393.824196,2633.816679,3194.941857,3655.658159,4257.682576,4912.578136,5357.289013,5661.608374,6598.701068,6937.422459,6555.38555,6235.04489,5703.239684,3753.754962,3148.97475,3558.2721,4586.340751,5190.943777,6194.199085,7891.711386,8200.361957,10256.27741,12309.12309,13188.75469,14726.24838,14531.61952,13551.3061,13343.48126,14185.30592,,
United States,USA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,4572.060916,4889.747523,5303.759672,5910.443696,6151.69545,6558.837644,7211.368902,7977.978263,8933.635828,9548.655157,10134.07207,11473.30454,12033.59789,12783.63323,14293.21925,15187.95799,15892.75616,16810.23063,18236.05642,19196.00104,19945.28899,20353.1215,21268.94863,21976.50352,23204.83114,24193.51723,25440.4559,26916.87487,28402.57027,29720.63495,31232.75615,32070.82016,32662.16383,33837.16083,35784.99783,37619.95384,39790.85077,40672.60019,40434.22882,39399.2691,40911.95717,42551.14014,44822.1606,45734.87711,47837.56796,49173.44947,49478.66778,51484.94124,,
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.1596688,644.1662765,457.0404262,346.6032464,300.0949319,305.93452,371.3369104,442.3606263,484.2255191,673.5372376,872.3397843,1007.320319,1177.694674,1300.411569,1466.402545,1653.301665,1840.415776,1937.693506,1938.867371,1373.014608,,
St. Vincent and the Grenadines,VCT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,725.7182459,885.7507379,969.7685039,1041.669181,1139.054106,1220.696495,1274.337636,1425.545132,1556.739089,1703.621664,1865.279319,1969.237471,2184.720356,2245.089112,2241.929381,2434.814027,2577.586168,2671.227853,2870.475544,2963.467259,3026.729778,3336.25331,3555.794376,3638.299643,3887.935651,4135.987446,4638.346857,4958.874892,5356.360547,5297.132069,5355.418168,5311.795983,5528.202175,5610.5898,5940.98801,6710.15961,6584.570439,6635.578361,,
"Venezuela, RB",VEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,808.7644314,856.9005176,932.7007592,1068.035606,1297.466915,1565.391059,1790.57053,2117.180536,2231.163142,2213.832322,2773.837439,3304.914803,3492.349827,3263.638684,2870.080955,3049.36273,2973.39294,2245.411708,2808.515598,1873.449857,2072.285601,2321.534259,2514.122164,2433.576927,2323.513904,3066.114639,2635.892379,3189.059342,3452.989554,3645.754934,4189.650986,4375.476524,3134.8767,2787.957488,3573.531534,4536.096234,5748.202166,7501.190898,10436.13154,10769.96472,12662.48602,9750.419026,11640.68732,11106.45921,14755.19237,,,,,
British Virgin Islands,VGB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.27112333,79.81013527,121.3254522,122.473942,162.9697512,200.7551495,254.408684,296.9016053,320.5338853,323.3282964,333.0892895,375.2803047,390.8129383,415.0339542,458.0486693,504.0705245,561.6719056,625.9707122,731.9843647,918.0936711,878.0558004,1075.566059,1230.177868,1410.474089,1539.514821,1648.417028,1705.605486,1827.110556,1948.620853,,
